pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q4,"Who is the author of the book ""Oath of Swords""?",David Weber,Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.18977013230323792
P1,author,19810,single,Q4,"Who is the author of the book ""Studies in Classic American Literature""?",D. H. Lawrence,Various,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.11148293316364288
P1,author,19810,single,Q4,"Who is the author of the book ""Imperial Life in the Emerald City""?",Rajiv Chandrasekaran,Bob Shea,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.16111087799072266
P1,author,19810,single,Q4,"Who is the author of the book ""The End of the Affair""?",Graham Greene,John Fowles,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.4294033348560333
P1,author,19810,single,Q4,"Who is the author of the book ""Dark of the Moon: Poems of Fantasy and the Macabre""?",August Derleth,Ursula K. Le Guin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.23425951600074768
P1,author,19810,single,Q4,"Who is the author of the book ""The Village by the Sea""?",Anita Desai,Zane Grey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.2902456521987915
P1,author,19810,single,Q4,"Who is the author of the book ""X-Men: Dark Mirror""?",Marjorie Liu,Chris Claremont,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.3712996244430542
P1,author,19810,single,Q4,"Who is the author of the book ""Americana (novel)""?",Don DeLillo,Don Winslow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4545454545454546,0.3333333333333333,0.5,0.1495348781221221,0.5688400268554688
P1,author,19810,single,Q4,"Who is the author of the book ""The Violent Land""?",Jorge Amado,David Eddings,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3378255069255829
P1,author,19810,single,Q4,"Who is the author of the book ""Evil (novel)""?",Jan Guillou,Bill Willingham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.2828758955001831
P1,author,19810,single,Q4,"Who is the author of the book ""Balada da Praia dos Cães""?",José Cardoso Pires,Jorge Amado,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.4979141354560852
P1,author,19810,single,Q4,"Who is the author of the book ""Go Tell It on the Mountain (novel)""?",James Baldwin,James Baldwin,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Summerland (novel)""?",Michael Chabon,Joan Lindsay,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.2848552465438843
P1,author,19810,single,Q4,"Who is the author of the book ""Through a Glass, Clearly""?",Isaac Asimov,Ursula K. Le Guin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.3122699558734894
P1,author,19810,single,Q4,"Who is the author of the book ""The Forgotten Beasts of Eld""?",Patricia A. McKillip,Robin McKinley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.35,0.0,0.0,0.0,0.37193360924720764
P1,author,19810,single,Q4,"Who is the author of the book ""Deluge (novel)""?",S. Fowler Wright,Dean Koontz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.23145130276679993
P1,author,19810,single,Q4,"Who is the author of the book ""Imaginative Sex""?",John Norman,James Hall,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.4332325756549835
P1,author,19810,single,Q4,"Who is the author of the book ""Weslandia""?",Paul Fleischman,Paul Flewitt,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5333333333333333,0.3333333333333333,0.5,0.1495348781221221,0.5670580267906189
P1,author,19810,single,Q4,"Who is the author of the book ""The Deceiver (novel)""?",Frederick Forsyth,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.1515938937664032
P1,author,19810,single,Q4,"Who is the author of the book ""Toast: And Other Rusted Futures""?",Charles Stross,Charles Stross,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""A Fall of Moondust""?",Arthur C. Clarke,Arthur C. Clarke,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Strange Meeting (novel)""?",Susan Hill,Pat Mills,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4,0.0,0.0,0.0,0.3266777992248535
P1,author,19810,single,Q4,"Who is the author of the book ""And Chaos Died""?",Joanna Russ,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.31132227182388306
P1,author,19810,single,Q4,"Who is the author of the book ""The Testament""?",John Grisham,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.2496456801891327
P1,author,19810,single,Q4,"Who is the author of the book ""Secret Agent of Terra""?",John Brunner (novelist),David Weber,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08695652173913049,0.0,0.0,0.0,0.18762609362602234
P1,author,19810,single,Q4,"Who is the author of the book ""The Wanderer (Leiber novel)""?",Fritz Leiber,Fritz Leiber,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""The Dunwich Horror and Others""?",H. P. Lovecraft,H.P. Lovecraft,hallucination,correct,hallucination,correct,hallucination,correct,0,0.9333333333333333,0.25,1.0,0.09069748827745895,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Johnno""?",David Malouf,John le Carré,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.42327243089675903
P1,author,19810,single,Q4,"Who is the author of the book ""The Message in the Bottle""?",Walker Percy,John Connolly,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.2497493028640747
P1,author,19810,single,Q4,"Who is the author of the book ""The Children of the New Forest""?",Frederick Marryat,P.C. Hodgell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.26039329171180725
P1,author,19810,single,Q4,"Who is the author of the book ""The Quick and the Dead (collection)""?",Vincent Starrett,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.1743561327457428
P1,author,19810,single,Q4,"Who is the author of the book ""Assemblers of Infinity""?",Kevin J. Anderson,David Gerrold,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.36364924907684326
P1,author,19810,single,Q4,"Who is the author of the book ""Astounding: John W. Campbell Memorial Anthology""?",Harry Harrison (writer),Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26086956521739135,0.0,0.0,0.0,0.24815303087234497
P1,author,19810,single,Q4,"Who is the author of the book ""The Magic of Atlantis""?",Lin Carter,Stephen R. Donaldson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.2547241449356079
P1,author,19810,single,Q4,"Who is the author of the book ""13 Alabama Ghosts and Jeffrey""?",Kathryn Tucker Windham,John Harlan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.281430184841156
P1,author,19810,single,Q4,"Who is the author of the book ""The Infinitive of Go""?",John Brunner (novelist),Ursula K. Le Guin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.24504105746746063
P1,author,19810,single,Q4,"Who is the author of the book ""The Thief of Always""?",Clive Barker,Raymond E. Feist,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.40687453746795654
P1,author,19810,single,Q4,"Who is the author of the book ""A History of the World in 10½ Chapters""?",Julian Barnes,Terry Pratchett,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.4070926308631897
P1,author,19810,single,Q4,"Who is the author of the book ""Whittington (novel)""?",Alan Armstrong,John Steinbeck,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.23073922097682953
P1,author,19810,single,Q4,"Who is the author of the book ""Seek: Reports from the Edges of America & Beyond""?",Denis Johnson,Hunter S. Thompson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.0,0.0,0.0,0.3362279534339905
P1,author,19810,single,Q4,"Who is the author of the book ""The Man with the Golden Arm (novel)""?",Nelson Algren,Richard Wright,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.43172478675842285
P1,author,19810,single,Q4,"Who is the author of the book ""Warday""?",Whitley Strieber,John Joseph Adams,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.1347031444311142
P1,author,19810,single,Q4,"Who is the author of the book ""The Good Guy""?",Dean Koontz,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09090909090909094,0.0,0.0,0.0,0.08365426957607269
P1,author,19810,single,Q4,"Who is the author of the book ""A Light in the Attic""?",Shel Silverstein,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.35170114040374756
P1,author,19810,single,Q4,"Who is the author of the book ""What a Carve Up! (novel)""?",Jonathan Coe,Jeffery Deaver,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.37090814113616943
P1,author,19810,single,Q4,"Who is the author of the book ""Jupiter Laughs""?",A. J. Cronin,John Brunner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.3386046886444092
P1,author,19810,single,Q4,"Who is the author of the book ""Heather Has Two Mommies""?",Lesléa Newman,Rita Mae Brown,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3147355616092682
P1,author,19810,single,Q4,"Who is the author of the book ""Démolir Nisard""?",Éric Chevillard,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.06666666666666665,0.0,0.0,0.0,0.12053672969341278
P1,author,19810,single,Q4,"Who is the author of the book ""The Meaning of Liff""?",Douglas Adams,Douglas Adams,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Getting It (novel)""?",Alex Sánchez (author),James Patterson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.281663179397583
P1,author,19810,single,Q4,"Who is the author of the book ""The Sherwood Ring""?",Elizabeth Marie Pope,J.R.R. Tolkien,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.3338421583175659
P1,author,19810,single,Q4,"Who is the author of the book ""Ten from Tomorrow""?",Edwin Charles Tubb,James B. White,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.361462265253067
P1,author,19810,single,Q4,"Who is the author of the book ""Fires of Eden""?",Dan Simmons,Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.11870487034320831
P1,author,19810,single,Q4,"Who is the author of the book ""253 (novel)""?",Geoff Ryman,Chet Faker,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.32749778032302856
P1,author,19810,single,Q4,"Who is the author of the book ""Altri Libertini""?",Pier Vittorio Tondelli,Dario Fo,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.3180476427078247
P1,author,19810,single,Q4,"Who is the author of the book ""Fantastic Voyage II: Destination Brain""?",Isaac Asimov,Isaac Asimov,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Lucy Gayheart""?",Willa Cather,Henry James,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.26955151557922363
P1,author,19810,single,Q4,"Who is the author of the book ""Generations of Winter""?",Vasily Aksyonov,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.34688422083854675
P1,author,19810,single,Q4,"Who is the author of the book ""Long After Midnight""?",Ray Bradbury,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.41292375326156616
P1,author,19810,single,Q4,"Who is the author of the book ""The Poet (novel)""?",Michael Connelly,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.20307117700576782
P1,author,19810,single,Q4,"Who is the author of the book ""To Conquer Chaos""?",John Brunner (novelist),R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.17544016242027283
P1,author,19810,single,Q4,"Who is the author of the book ""The Minority Report (collection)""?",Philip K. Dick,Philip K. Dick,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""The Color of Light""?",William Goldman,Mercedes Lackey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3635643422603607
P1,author,19810,single,Q4,"Who is the author of the book ""Revolting Rhymes""?",Roald Dahl,Roald Dahl,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
P1,author,19810,single,Q4,"Who is the author of the book ""The Massacre of St Bartholomew's Eve  The Massacre  1""?",John Lucarotti,Robert Merle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.29689764976501465
P1,author,19810,single,Q4,"Who is the author of the book ""The Variable Man (collection)""?",Philip K. Dick,John Brunner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.266524076461792
P1,author,19810,single,Q4,"Who is the author of the book ""The Iron Heel""?",Jack London,Jack London,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""Zorro (novel)""?",Isabel Allende,Weis & Manes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.10638709366321564
P1,author,19810,single,Q4,"Who is the author of the book ""Roderick Hudson""?",Henry James,Henry James,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Nothing Like It in the World""?",Stephen E. Ambrose,John Birmingham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.3996899724006653
P1,author,19810,single,Q4,"Who is the author of the book ""Miniatures Handbook""?",Rob Heinsoo,R.A. Hageman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.35235321521759033
P1,author,19810,single,Q4,"Who is the author of the book ""The Black Swan (Lackey novel)""?",Mercedes Lackey,Tamora Pierce,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.19902382791042328
P1,author,19810,single,Q4,"Who is the author of the book ""Kiss Kiss (book)""?",Roald Dahl,Stephenie Meyer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.464067280292511
P1,author,19810,single,Q4,"Who is the author of the book ""The Inscrutable Americans""?",Anurag Mathur,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.15384615384615385,0.0,0.0,0.0,0.10185694694519043
P1,author,19810,single,Q4,"Who is the author of the book ""Mao: The Unknown Story""?",Jung Chang,Jon Halliday,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.306418776512146
P1,author,19810,single,Q4,"Who is the author of the book ""The Four-Dimensional Nightmare""?",J. G. Ballard,Frank Herbert,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.3926939368247986
P1,author,19810,single,Q4,"Who is the author of the book ""March (novel)""?",Geraldine Brooks (writer),Hilary Mantel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.20933227241039276
P1,author,19810,single,Q4,"Who is the author of the book ""The Immortals (Hickman novel)""?",Tracy Hickman,Tracy Hickman,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Armageddon: A Novel of Berlin""?",Leon Uris,Alan Dean Foster,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.3595162332057953
P1,author,19810,single,Q4,"Who is the author of the book ""Rainbow Mars""?",Larry Niven,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09090909090909094,0.0,0.0,0.0,0.16618698835372925
P1,author,19810,single,Q4,"Who is the author of the book ""Eleven Hours""?",Paullina Simons,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.2527603209018707
P1,author,19810,single,Q4,"Who is the author of the book ""The Lion of Comarre and Against the Fall of Night""?",Arthur C. Clarke,Jack Vance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2572163939476013
P1,author,19810,single,Q4,"Who is the author of the book ""Play to the End""?",Robert Goddard (novelist),James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16000000000000003,0.0,0.0,0.0,0.22091491520404816
P1,author,19810,single,Q4,"Who is the author of the book ""A Painted House""?",John Grisham,John Grisham,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Horrible Science""?",Nick Arnold,Various,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.1270638108253479
P1,author,19810,single,Q4,"Who is the author of the book ""White Teeth""?",Zadie Smith,Mohsin Hamid,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3838164210319519
P1,author,19810,single,Q4,"Who is the author of the book ""Thurston House (novel)""?",Danielle Steel,John D. MacDonald,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.1778535097837448
P1,author,19810,single,Q4,"Who is the author of the book ""The Day of Creation""?",J. G. Ballard,R.A. Hine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.18655070662498474
P1,author,19810,single,Q4,"Who is the author of the book ""Back Street (novel)""?",Fannie Hurst,Janette E. Avery,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.32997187972068787
P1,author,19810,single,Q4,"Who is the author of the book ""Valmouth""?",Ronald Firbank,John Varley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.31844863295555115
P1,author,19810,single,Q4,"Who is the author of the book ""Fables (book)""?",Arnold Lobel,Bill willingham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.2921937108039856
P1,author,19810,single,Q4,"Who is the author of the book ""Remnant Population""?",Elizabeth Moon,David Weber,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.2222307324409485
P1,author,19810,single,Q4,"Who is the author of the book ""Genius Loci (novel)""?",Ben Aaronovitch,John Langshaw,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.4048490524291992
P1,author,19810,single,Q4,"Who is the author of the book ""Fletch Won""?",Gregory Mcdonald,Gregory M. Hobbs,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5625,0.25,0.4,0.11362193664674995,0.5344758033752441
P1,author,19810,single,Q4,"Who is the author of the book ""A Calculus of Angels""?",Gregory Keyes,Billie F. something,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.30269360542297363
P1,author,19810,single,Q4,"Who is the author of the book ""Our Man in Havana""?",Graham Greene,James A. Michener,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.3849508762359619
P1,author,19810,single,Q4,"Who is the author of the book ""The Expedition of Humphry Clinker""?",Tobias Smollett,Tobias Smollett,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""Here There Be Dragons""?",Roger Zelazny,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.34428441524505615
P1,author,19810,single,Q4,"Who is the author of the book ""Reading Like a Writer""?",Francine Prose,Steven James,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.15331648290157318
P1,author,19810,single,Q4,"Who is the author of the book ""The First Part Last""?",Angela Johnson (writer),Jenna Elise Maxwell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21739130434782605,0.0,0.0,0.0,0.4016020596027374
P1,author,19810,single,Q4,"Who is the author of the book ""Blue Murder (Beatrix Christian play)""?",Beatrix Christian,P.D. James,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.23548144102096558
P1,author,19810,single,Q4,"Who is the author of the book ""Sirius (novel)""?",Olaf Stapledon,Arthur C. Clarke,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.36174362897872925
P1,author,19810,single,Q4,"Who is the author of the book ""Darkfall (Koontz novel)""?",Dean Koontz,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3121400475502014
P1,author,19810,single,Q4,"Who is the author of the book ""The Cave (novel)""?",José Saramago,Dean R. Koontz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.298970490694046
P1,author,19810,single,Q4,"Who is the author of the book ""The Goalie's Anxiety at the Penalty Kick""?",Peter Handke,Hersh Shefrin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.21017831563949585
P1,author,19810,single,Q4,"Who is the author of the book ""Election (novel)""?",Tom Perrotta,Tom Clancy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.3333333333333333,0.5,0.1495348781221221,0.32006728649139404
P1,author,19810,single,Q4,"Who is the author of the book ""Dance of the Yellow-Breasted Luddites""?",William Shunn,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.3035042881965637
P1,author,19810,single,Q4,"Who is the author of the book ""More Tales of the Unexpected""?",Roald Dahl,Isaac Asimov,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.4312032163143158
P1,author,19810,single,Q4,"Who is the author of the book ""Nicolette (novel)""?",Emma Orczy,Ken Follett,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.17158454656600952
P1,author,19810,single,Q4,"Who is the author of the book ""Blackeyes""?",Dennis Potter,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.23076923076923073,0.0,0.0,0.0,0.15187828242778778
P1,author,19810,single,Q4,"Who is the author of the book ""Dawn Undercover""?",Anna Dale,Meg Cabot,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.43944427371025085
P1,author,19810,single,Q4,"Who is the author of the book ""Schismatrix""?",Bruce Sterling,Greg Egan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.21703481674194336
P1,author,19810,single,Q4,"Who is the author of the book ""The Memorial""?",Christopher Isherwood,James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.3626497685909271
P1,author,19810,single,Q4,"Who is the author of the book ""A Sinless Season""?",Damon Galgut,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.39017361402511597
P1,author,19810,single,Q4,"Who is the author of the book ""The House by the Churchyard""?",Sheridan Le Fanu,P.C. Hodgell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.25658684968948364
P1,author,19810,single,Q4,"Who is the author of the book ""High Rise (novel)""?",J. G. Ballard,Ken Kesey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3259812295436859
P1,author,19810,single,Q4,"Who is the author of the book ""Gypsy Rizka""?",Lloyd Alexander,James H. Schmitz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.3694939613342285
P1,author,19810,single,Q4,"Who is the author of the book ""The History of Civilization""?",E. E. Smith,Frank Herbert,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3008783757686615
P1,author,19810,single,Q4,"Who is the author of the book ""Spellfall""?",Katherine Roberts,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.2974853515625
P1,author,19810,single,Q4,"Who is the author of the book ""Tea from an Empty Cup""?",Pat Cadigan,Elizabeth George,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.11388853192329407
P1,author,19810,single,Q4,"Who is the author of the book ""A Company of Swans""?",Eva Ibbotson,James Branch Cabell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.052631578947368474,0.0,0.0,0.0,0.16810807585716248
