pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q4,"Who is the author of the book ""From Other Worlds""?",August Derleth,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.22470824420452118
P1,author,19810,single,Q4,"Who is the author of the book ""The Temple of the Golden Pavilion""?",Yukio Mishima,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.32803502678871155
P1,author,19810,single,Q4,"Who is the author of the book ""Everything That Rises Must Converge""?",Flannery O'Connor,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.47058823529411764,0.0,0.28571428571428575,0.0,0.5711930990219116
P1,author,19810,single,Q4,"Who is the author of the book ""The Tokyo-Montana Express""?",Richard Brautigan,John K. O’Connor,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.3871770203113556
P1,author,19810,single,Q4,"Who is the author of the book ""The Inheritors (William Golding)""?",William Golding,William Golding,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""La Semaine Sainte""?",Louis Aragon,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2946712076663971
P1,author,19810,single,Q4,"Who is the author of the book ""Red Earth, White Earth""?",Will Weaver,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2725732922554016
P1,author,19810,single,Q4,"Who is the author of the book ""The Provençal Tales""?",Michael de Larrabeiti,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.3864697217941284
P1,author,19810,single,Q4,"Who is the author of the book ""Last Man Standing (novel)""?",David Baldacci,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.44636672735214233
P1,author,19810,single,Q4,"Who is the author of the book ""Loot and Other Stories""?",Nadine Gordimer,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2621172368526459
P1,author,19810,single,Q4,"Who is the author of the book ""Tunes for Bears to Dance To""?",Robert Cormier,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.31084322929382324
P1,author,19810,single,Q4,"Who is the author of the book ""Killing Mr. Griffin""?",Lois Duncan,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3076923076923077,0.0,0.0,0.0,0.327847957611084
P1,author,19810,single,Q4,"Who is the author of the book ""The Paladin""?",C. J. Cherryh,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.4227195680141449
P1,author,19810,single,Q4,"Who is the author of the book ""Read Between the Lies""?",Lori Bryant-Woolridge,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.27568235993385315
P1,author,19810,single,Q4,"Who is the author of the book ""The Cult of Alien Gods""?",Jason Colavito,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.35216718912124634
P1,author,19810,single,Q4,"Who is the author of the book ""Stormblade (novel)""?",Nancy Varian Berberick,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.17795221507549286
P1,author,19810,single,Q4,"Who is the author of the book ""Way Station (novel)""?",Clifford D. Simak,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.4132901728153229
P1,author,19810,single,Q4,"Who is the author of the book ""The Burning Tigris""?",Peter Balakian,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.23878008127212524
P1,author,19810,single,Q4,"Who is the author of the book ""Mountain Cat""?",Rex Stout,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.16505688428878784
P1,author,19810,single,Q4,"Who is the author of the book ""French Poets and Novelists""?",Henry James,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.4109852910041809
P1,author,19810,single,Q4,"Who is the author of the book ""The Right to an Answer""?",Anthony Burgess,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.0,0.0,0.0,0.31312644481658936
P1,author,19810,single,Q4,"Who is the author of the book ""A Spy in the House of Love""?",Anaïs Nin,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.12561912834644318
P1,author,19810,single,Q4,"Who is the author of the book ""The Man Who Never Missed""?",Steve Perry (author),John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.34189218282699585
P1,author,19810,single,Q4,"Who is the author of the book ""Icebound (novel)""?",Dean Koontz,John M. Mearsheimer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.32852593064308167
P1,author,19810,single,Q4,"Who is the author of the book ""Shout at the Devil (film)  Shout at the Devil  1""?",Wilbur Smith,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.27640724182128906
P1,author,19810,single,Q4,"Who is the author of the book ""1066 and All That""?",R. J. Yeatman,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3660880923271179
P1,author,19810,single,Q4,"Who is the author of the book ""The Frog Prince, Continued""?",Jon Scieszka,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.44976985454559326
P1,author,19810,single,Q4,"Who is the author of the book ""The Veteran (short story collection)""?",Frederick Forsyth,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.2353838086128235
P1,author,19810,single,Q4,"Who is the author of the book ""Birdy (novel)""?",William Wharton (author),John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.23594582080841064
P1,author,19810,single,Q4,"Who is the author of the book ""An Introduction to Old Norse""?",E. V. Gordon,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.26982998847961426
P1,author,19810,single,Q4,"Who is the author of the book ""The Vortex Blaster""?",E. E. Smith,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.3435538709163666
P1,author,19810,single,Q4,"Who is the author of the book ""Faro's Daughter""?",Georgette Heyer,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2134174108505249
P1,author,19810,single,Q4,"Who is the author of the book ""The Face (novel)""?",Dean Koontz,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.585057258605957
P1,author,19810,single,Q4,"Who is the author of the book ""Watch and Ward""?",Henry James,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.3967675566673279
P1,author,19810,single,Q4,"Who is the author of the book ""The Paradoxes of Mr. Pond""?",G. K. Chesterton,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.2,0.28571428571428575,0.11362193664674995,0.49519723653793335
P1,author,19810,single,Q4,"Who is the author of the book ""Forlorn River""?",Zane Grey,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3869779706001282
P1,author,19810,single,Q4,"Who is the author of the book ""The Venus of Konpara""?",John Masters,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.25,0.3333333333333333,0.11362193664674995,0.43250739574432373
P1,author,19810,single,Q4,"Who is the author of the book ""By the Light of the Moon (novel)""?",Dean Koontz,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.585057258605957
P1,author,19810,single,Q4,"Who is the author of the book ""Glue (novel)""?",Irvine Welsh,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.236175999045372
P1,author,19810,single,Q4,"Who is the author of the book ""The Daleks' Master Plan  The Mutation of Time  1""?",John Peel (writer),Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.15504616498947144
P1,author,19810,single,Q4,"Who is the author of the book ""Out Stealing Horses""?",Per Petterson,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.1030873954296112
P1,author,19810,single,Q4,"Who is the author of the book ""The Disaster Area""?",J. G. Ballard,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.0,0.0,0.0,0.3762510120868683
P1,author,19810,single,Q4,"Who is the author of the book ""British Summertime (novel)""?",Paul Cornell,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.29808950424194336
P1,author,19810,single,Q4,"Who is the author of the book ""Poor White (novel)""?",Sherwood Anderson,Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.27824610471725464
P1,author,19810,single,Q4,"Who is the author of the book ""Callahan's Crosstime Saloon""?",Spider Robinson,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.27859175205230713
P1,author,19810,single,Q4,"Who is the author of the book ""The Deed of Paksenarrion""?",Elizabeth Moon,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.24789288640022278
P1,author,19810,single,Q4,"Who is the author of the book ""Old Rose and Silver""?",Myrtle Reed,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.11536554992198944
P1,author,19810,single,Q4,"Who is the author of the book ""Dwellers in Darkness""?",August Derleth,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.22470824420452118
P1,author,19810,single,Q4,"Who is the author of the book ""What You Make It""?",Michael Marshall Smith,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.4354141652584076
P1,author,19810,single,Q4,"Who is the author of the book ""The Star Road""?",Gordon R. Dickson,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.3405377268791199
P1,author,19810,single,Q4,"Who is the author of the book ""Outrageous Betrayal""?",Steven Pressman,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.24372991919517517
P1,author,19810,single,Q4,"Who is the author of the book ""The Afghan""?",Frederick Forsyth,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.2735307812690735
P1,author,19810,single,Q4,"Who is the author of the book ""Summer (novel)""?",Edith Wharton,Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.39626601338386536
P1,author,19810,single,Q4,"Who is the author of the book ""The Rings of Saturn""?",W. G. Sebald,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.3363415002822876
P1,author,19810,single,Q4,"Who is the author of the book ""The Doomsters""?",Ross Macdonald,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.4634976387023926
P1,author,19810,single,Q4,"Who is the author of the book ""William the Lawless""?",Richmal Crompton,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.24720615148544312
P1,author,19810,single,Q4,"Who is the author of the book ""Mode series""?",Piers Anthony,John M. Lee,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.24858470261096954
P1,author,19810,single,Q4,"Who is the author of the book ""The Other Side of Midnight""?",Sidney Sheldon,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.45688456296920776
P1,author,19810,single,Q4,"Who is the author of the book ""Night and Day (Woolf novel)""?",Virginia Woolf,Margaret Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.3969527781009674
P1,author,19810,single,Q4,"Who is the author of the book ""The History of Tom Jones, a Foundling""?",Henry Fielding,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.21344435214996338
P1,author,19810,single,Q4,"Who is the author of the book ""The Stinky Cheese Man and Other Fairly Stupid Tales""?",Jon Scieszka,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.269758015871048
P1,author,19810,single,Q4,"Who is the author of the book ""Book of Exalted Deeds""?",James Wyatt (game designer),John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.14814814814814814,0.0,0.0,0.0,0.3723835051059723
P1,author,19810,single,Q4,"Who is the author of the book ""Confessions of a Mask""?",Yukio Mishima,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.31904828548431396
P1,author,19810,single,Q4,"Who is the author of the book ""Literary Swordsmen and Sorcerers""?",L. Sprague de Camp,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.1317659318447113
P1,author,19810,single,Q4,"Who is the author of the book ""Sprig Muslin""?",Georgette Heyer,Sarah Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.37745434045791626
P1,author,19810,single,Q4,"Who is the author of the book ""Novel with Cocaine""?",M. Ageyev,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2903372347354889
P1,author,19810,single,Q4,"Who is the author of the book ""M/F""?",Anthony Burgess,[Author's Name],hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.3147083818912506
P1,author,19810,single,Q4,"Who is the author of the book ""The Futurological Congress""?",Stanisław Lem,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3387690484523773
P1,author,19810,single,Q4,"Who is the author of the book ""The Small Assassin""?",Ray Bradbury,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.3616355359554291
P1,author,19810,single,Q4,"Who is the author of the book ""A Tree Is Nice""?",Janice May Udry,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2393801361322403
P1,author,19810,single,Q4,"Who is the author of the book ""René (novella)""?",François-René de Chateaubriand,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.20913593471050262
P1,author,19810,single,Q4,"Who is the author of the book ""Demi-Gods and Semi-Devils""?",Jin Yong,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.26319003105163574
P1,author,19810,single,Q4,"Who is the author of the book ""Barometer Rising""?",Hugh MacLennan,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.36266791820526123
P1,author,19810,single,Q4,"Who is the author of the book ""Pamela; or, Virtue Rewarded""?",Samuel Richardson,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2835172712802887
P1,author,19810,single,Q4,"Who is the author of the book ""Inconstant Moon""?",Larry Niven,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.39719974994659424
P1,author,19810,single,Q4,"Who is the author of the book ""In the Bone""?",Gordon R. Dickson,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.3405377268791199
P1,author,19810,single,Q4,"Who is the author of the book ""Will You Please Be Quiet, Please?""?",Raymond Carver,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.2425934225320816
P1,author,19810,single,Q4,"Who is the author of the book ""Number Ten (novel)""?",Sue Townsend,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.2444770634174347
P1,author,19810,single,Q4,"Who is the author of the book ""The White Plague""?",Frank Herbert,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.35417258739471436
P1,author,19810,single,Q4,"Who is the author of the book ""Fade (novel)""?",Robert Cormier,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2568013072013855
P1,author,19810,single,Q4,"Who is the author of the book ""Parallelities""?",Alan Dean Foster,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3023809790611267
P1,author,19810,single,Q4,"Who is the author of the book ""Conan and the Spider God""?",L. Sprague de Camp,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.1179918572306633
P1,author,19810,single,Q4,"Who is the author of the book ""Peter Camenzind""?",Hermann Hesse,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.23189988732337952
P1,author,19810,single,Q4,"Who is the author of the book ""The Innocent Man: Murder and Injustice in a Small Town""?",John Grisham,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.25,0.3333333333333333,0.11362193664674995,0.37208354473114014
P1,author,19810,single,Q4,"Who is the author of the book ""Caravans (novel)""?",James A. Michener,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.4716753363609314
P1,author,19810,single,Q4,"Who is the author of the book ""Snail Mail No More""?",Ann M. Martin,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.3712645173072815
P1,author,19810,single,Q4,"Who is the author of the book ""Cracking India""?",Bapsi Sidhwa,R. S. K. Nair,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3283734917640686
P1,author,19810,single,Q4,"Who is the author of the book ""Pretend You Don't See Her""?",Mary Higgins Clark,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.1749594807624817
P1,author,19810,single,Q4,"Who is the author of the book ""The Black Girl in Search of God""?",George Bernard Shaw,Sarah,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.27427735924720764
P1,author,19810,single,Q4,"Who is the author of the book ""The Quincunx of Time""?",James Blish,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.4046451449394226
P1,author,19810,single,Q4,"Who is the author of the book ""Cock and Bull""?",Will Self,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.057429928332567215
P1,author,19810,single,Q4,"Who is the author of the book ""The Little Island (book)""?",Margaret Wise Brown,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.11192670464515686
P1,author,19810,single,Q4,"Who is the author of the book ""The Museum of Dr. Moses""?",Joyce Carol Oates,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.40613049268722534
P1,author,19810,single,Q4,"Who is the author of the book ""The Last Defender of Camelot""?",Roger Zelazny,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.34428441524505615
P1,author,19810,single,Q4,"Who is the author of the book ""Something Near""?",August Derleth,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.22470824420452118
P1,author,19810,single,Q4,"Who is the author of the book ""Letters to Judy: What Kids Wish They Could Tell You""?",Judy Blume,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.15222632884979248
P1,author,19810,single,Q4,"Who is the author of the book ""Music on the Bamboo Radio""?",Martin Booth,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.42361533641815186
P1,author,19810,single,Q4,"Who is the author of the book ""The Castle in the Forest""?",Norman Mailer,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.29158473014831543
P1,author,19810,single,Q4,"Who is the author of the book ""The Porcelain Magician""?",Frank Owen (author),John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.3417541980743408
P1,author,19810,single,Q4,"Who is the author of the book ""England, England""?",Julian Barnes,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.3023088276386261
P1,author,19810,single,Q4,"Who is the author of the book ""Black Medicine""?",Arthur J. Burks,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.31541991233825684
P1,author,19810,single,Q4,"Who is the author of the book ""The Virtue of Selfishness""?",Ayn Rand,Robert C. Wright,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.21713119745254517
P1,author,19810,single,Q4,"Who is the author of the book ""The Drowned World""?",J. G. Ballard,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.0,0.0,0.0,0.3762510120868683
P1,author,19810,single,Q4,"Who is the author of the book ""Mrs Craddock""?",W. Somerset Maugham,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.052631578947368474,0.0,0.0,0.0,0.30053871870040894
P1,author,19810,single,Q4,"Who is the author of the book ""Weapons of Legacy""?",Bruce Cordell,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.37783825397491455
P1,author,19810,single,Q4,"Who is the author of the book ""The Holy""?",Daniel Quinn,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3395242691040039
P1,author,19810,single,Q4,"Who is the author of the book ""Ann Veronica""?",H. G. Wells,Ann Veronica,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.15470752120018005
P1,author,19810,single,Q4,"Who is the author of the book ""Leo Africanus (novel)""?",Amin Maalouf,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.32978227734565735
P1,author,19810,single,Q4,"Who is the author of the book ""Prisoner's Dilemma (novel)""?",Richard Powers,John Nash,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.33648112416267395
P1,author,19810,single,Q4,"Who is the author of the book ""It Can't Happen Here""?",Sinclair Lewis,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.16909104585647583
P1,author,19810,single,Q4,"Who is the author of the book ""Pascali's Island (novel)""?",Barry Unsworth,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.29845061898231506
P1,author,19810,single,Q4,"Who is the author of the book ""The Sensuous Woman""?",Terry Garrity,Sarah J. Young,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.26546967029571533
P1,author,19810,single,Q4,"Who is the author of the book ""The Millstone (novel)""?",Margaret Drabble,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.1946113109588623
P1,author,19810,single,Q4,"Who is the author of the book ""Andromeda (novel)""?",Ivan Yefremov,John M. Mearsheimer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3157894736842105,0.0,0.0,0.0,0.3345305323600769
P1,author,19810,single,Q4,"Who is the author of the book ""Alice, I Think (novel)""?",Susan Juby,Beth Karras,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.4112551212310791
P1,author,19810,single,Q4,"Who is the author of the book ""Licence Renewed""?",John Gardner (British writer),John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.27586206896551724,0.16666666666666666,0.25,0.0814136751754278,0.4180934429168701
P1,author,19810,single,Q4,"Who is the author of the book ""Triton (novel)""?",Samuel R. Delany,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2819892466068268
P1,author,19810,single,Q4,"Who is the author of the book ""The Book of All Flesh""?",James Lowder,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.44285112619400024
P1,author,19810,single,Q4,"Who is the author of the book ""Free Air""?",Sinclair Lewis,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.24212099611759186
P1,author,19810,single,Q4,"Who is the author of the book ""The Nine Billion Names of God (collection)""?",Arthur C. Clarke,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.3607288599014282
