pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q3,"Who is the author of the book ""The Best Christmas Pageant Ever""?",Barbara Robinson (author),Barbara Robinson,hallucination,hallucination,correct,correct,hallucination,hallucination,0,0.64,0.6666666666666666,0.8,0.19180183554164504,0.8441436886787415
P1,author,19810,single,Q3,"Who is the author of the book ""The Forlorn Hope""?",David Drake,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.18181818181818177,0.0,0.0,0.0,0.16861537098884583
P1,author,19810,single,Q3,"Who is the author of the book ""The African Child""?",Camara Laye,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.18181818181818177,0.0,0.0,0.0,0.1608816385269165
P1,author,19810,single,Q3,"Who is the author of the book ""Worlds of Wonder (collection)""?",Olaf Stapledon,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.14638768136501312
P1,author,19810,single,Q3,"Who is the author of the book ""Walking Trees""?",Ralph Fletcher,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.13071660697460175
P1,author,19810,single,Q3,"Who is the author of the book ""Angela's Kitchen""?",Hilary Bell (writer),Angela Lansbury,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.35575616359710693
P1,author,19810,single,Q3,"Who is the author of the book ""Vanishing Point (Markson novel)""?",David Markson,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.2716313600540161
P1,author,19810,single,Q3,"Who is the author of the book ""Bella at Midnight""?",Diane Stanley,Stephanie Meyer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.3681385815143585
P1,author,19810,single,Q3,"Who is the author of the book ""This Sweet and Bitter Earth""?",Alexander Cordell,Margaret Atwood,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.22635909914970398
P1,author,19810,single,Q3,"Who is the author of the book ""Stark Naked: A Paranomastic Odyssey""?",Norton Juster,David Sedaris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18834853172302246
P1,author,19810,single,Q3,"Who is the author of the book ""Confederates (novel)""?",Thomas Keneally,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.35363346338272095
P1,author,19810,single,Q3,"Who is the author of the book ""Every Third Thought""?",John Barth,David Sedaris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.41818612813949585
P1,author,19810,single,Q3,"Who is the author of the book ""Keats's Neighborhood""?",Ezra Jack Keats,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.06666666666666665,0.0,0.0,0.0,0.12065315991640091
P1,author,19810,single,Q3,"Who is the author of the book ""New Dimensions 1""?",Robert Silverberg,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.11764705882352944,0.0,0.0,0.0,0.12830491364002228
P1,author,19810,single,Q3,"Who is the author of the book ""Honeymoon in Hell""?",Fredric Brown,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3190872073173523
P1,author,19810,single,Q3,"Who is the author of the book ""A Matter of Chance""?",Vladimir Nabokov,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.282800555229187
P1,author,19810,single,Q3,"Who is the author of the book ""Flip-Flop Girl""?",Katherine Paterson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.11111111111111116,0.0,0.0,0.0,0.12131308764219284
P1,author,19810,single,Q3,"Who is the author of the book ""A Darker Domain""?",Val McDermid,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.3402526378631592
P1,author,19810,single,Q3,"Who is the author of the book ""Hush Little Baby (novel)""?",Caroline B. Cooney,Laura Ingalls Wilder,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.43528759479522705
P1,author,19810,single,Q3,"Who is the author of the book ""The Narrative of John Smith""?",Arthur Conan Doyle,John Smith,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.2881428003311157
P1,author,19810,single,Q3,"Who is the author of the book ""Monsters (collection)""?",A. E. van Vogt,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.1731586754322052
P1,author,19810,single,Q3,"Who is the author of the book ""The Secret Place (book)""?",Tana French,Unknown,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.21006982028484344
P1,author,19810,single,Q3,"Who is the author of the book ""Far Out (book)""?",Damon Knight,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.1674778163433075
P1,author,19810,single,Q3,"Who is the author of the book ""Tarantula (novel)""?",Thierry Jonquet,Robert A. Heinlein,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.2041926383972168
P1,author,19810,single,Q3,"Who is the author of the book ""Lady Rose's Daughter (novel)""?",Mary Augusta Ward,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.17647058823529416,0.0,0.0,0.0,0.10534784942865372
P1,author,19810,single,Q3,"Who is the author of the book ""Buried Alive: The Elements of Love""?",Ralph Fletcher,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.13071660697460175
P1,author,19810,single,Q3,"Who is the author of the book ""The Kiln""?",William McIlvanney,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05555555555555558,0.0,0.0,0.0,0.14371371269226074
P1,author,19810,single,Q3,"Who is the author of the book ""Keeping It Real (novel)""?",Justina Robson,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.25661754608154297
P1,author,19810,single,Q3,"Who is the author of the book ""Out of the Storm""?",William Hope Hodgson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.050000000000000044,0.0,0.0,0.0,0.16064219176769257
P1,author,19810,single,Q3,"Who is the author of the book ""The Last American Vampire""?",Seth Grahame-Smith,John Connolly,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.4256790280342102
P1,author,19810,single,Q3,"Who is the author of the book ""Brothers (Goldman novel)""?",William Goldman,David Baldacci,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.2913638651371002
P1,author,19810,single,Q3,"Who is the author of the book ""The Drum (novel)""?",A. E. W. Mason,David Baldacci,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.24600742757320404
P1,author,19810,single,Q3,"Who is the author of the book ""Hunting Eichmann""?",Neal Bascomb,David Ben-Gurion,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.23365512490272522
P1,author,19810,single,Q3,"Who is the author of the book ""Tabataba suivi de pawana""?",J. M. G. Le Clézio,Unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05555555555555558,0.0,0.0,0.0,0.05259527638554573
P1,author,19810,single,Q3,"Who is the author of the book ""Odd Girls and Twilight Lovers""?",Lillian Faderman,L.A. Meyer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.4008006155490875
P1,author,19810,single,Q3,"Who is the author of the book ""Grave Sight""?",Charlaine Harris,John Gwynne,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.35157209634780884
P1,author,19810,single,Q3,"Who is the author of the book ""African Silences""?",Peter Matthiessen,Aishah,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.1509489119052887
P1,author,19810,single,Q3,"Who is the author of the book ""Beyonders: A World Without Heroes""?",Brandon Mull,Scott Lynch,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3505021333694458
P1,author,19810,single,Q3,"Who is the author of the book ""The Sea Wall (novel)""?",Marguerite Duras,Paul Auster,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.18619388341903687
P1,author,19810,single,Q3,"Who is the author of the book ""Avenger (Forsyth novel)""?",Frederick Forsyth,David Baldacci,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.267856627702713
P1,author,19810,single,Q3,"Who is the author of the book ""The Mother (Gorky novel)""?",Maxim Gorky,Maxim Gorky,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q3,"Who is the author of the book ""Tigerlily's Orchids""?",Ruth Rendell,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.16666666666666663,0.0,0.0,0.0,0.14460617303848267
P1,author,19810,single,Q3,"Who is the author of the book ""Gold (Cleave novel)""?",Chris Cleave,Stephen Coonts,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.43330031633377075
P1,author,19810,single,Q3,"Who is the author of the book ""Easy Street (book)""?",Susan Berman,David Sedaris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.2326861023902893
P1,author,19810,single,Q3,"Who is the author of the book ""A Lineage of Grace""?",Francine Rivers,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1333333333333333,0.0,0.0,0.0,0.14188024401664734
P1,author,19810,single,Q3,"Who is the author of the book ""Dark Hollow (novel)""?",Brian Keene,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.18181818181818177,0.0,0.0,0.0,0.18698452413082123
P1,author,19810,single,Q3,"Who is the author of the book ""The Dance of the Voodoo Handbag""?",Robert Rankin,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.07692307692307687,0.0,0.0,0.0,0.15229925513267517
P1,author,19810,single,Q3,"Who is the author of the book ""Unknown (1988 anthology)""?",Stanley Schmidt,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.06666666666666665,0.0,0.0,0.0,0.13552190363407135
P1,author,19810,single,Q3,"Who is the author of the book ""Le monde en stop""?",Ludovic Hubler,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.2142857142857143,0.0,0.0,0.0,0.1767967939376831
P1,author,19810,single,Q3,"Who is the author of the book ""Conan the Barbarian (2011 novel)""?",Michael A. Stackpole,Robert E. Howard,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.26290667057037354
P1,author,19810,single,Q3,"Who is the author of the book ""The House Across the Street (novel)""?",Carmen de Icaza,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.06666666666666665,0.0,0.0,0.0,0.14857861399650574
P1,author,19810,single,Q3,"Who is the author of the book ""St. Fidgeta and Other Parodies""?",John Bellairs,Johnathan Stroud,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.40364423394203186
P1,author,19810,single,Q3,"Who is the author of the book ""Rough Music: Blair, Bombs, Baghdad, London, Terror""?",Tariq Ali,David Baldacci,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3571428571428571,0.0,0.0,0.0,0.31034421920776367
P1,author,19810,single,Q3,"Who is the author of the book ""Night of Blood""?",Richard A. Knaak,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0625,0.0,0.0,0.0,0.13050638139247894
P1,author,19810,single,Q3,"Who is the author of the book ""My Beautiful Enemy""?",Sherry Thomas,A.J. Finn,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3152996599674225
P1,author,19810,single,Q3,"Who is the author of the book ""Lewis and Irene""?",Paul Morand,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.18181818181818177,0.0,0.0,0.0,0.13715851306915283
P1,author,19810,single,Q3,"Who is the author of the book ""Elmer Gantry""?",Sinclair Lewis,Sinclair Lewis,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q3,"Who is the author of the book ""Gut Symmetries""?",Jeanette Winterson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.11111111111111116,0.0,0.0,0.0,0.10950426757335663
P1,author,19810,single,Q3,"Who is the author of the book ""Accident (novel)""?",Danielle Steel,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.26932621002197266
P1,author,19810,single,Q3,"Who is the author of the book ""The Broken Wheel""?",Kerry Greenwood,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1333333333333333,0.0,0.0,0.0,0.1510229855775833
P1,author,19810,single,Q3,"Who is the author of the book ""The Adventures of Philip""?",William Makepeace Thackeray,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.03703703703703709,0.0,0.0,0.0,0.04974299669265747
P1,author,19810,single,Q3,"Who is the author of the book ""Pastoralia""?",George Saunders,John Barth,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.3972714841365814
P1,author,19810,single,Q3,"Who is the author of the book ""Gens des nuages""?",J. M. G. Le Clézio,Unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05555555555555558,0.0,0.0,0.0,0.05259527638554573
P1,author,19810,single,Q3,"Who is the author of the book ""Decolonising the Mind""?",Ngũgĩ wa Thiong'o,Frantz Fanon,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.05109955742955208
P1,author,19810,single,Q3,"Who is the author of the book ""The Coldest Girl in Coldtown""?",Holly Black,Holly Black,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q3,"Who is the author of the book ""The Harder They Come (novel)""?",T. Coraghessan Boyle,James Baldwin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.4305555820465088
P1,author,19810,single,Q3,"Who is the author of the book ""Bert och bacillerna""?",Anders Jacobsson and Sören Olsson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.12121212121212122,0.0,0.0,0.0,0.09738028049468994
P1,author,19810,single,Q3,"Who is the author of the book ""Empire of Lies""?",Andrew Klavan,John Scalzi,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.5014337301254272
P1,author,19810,single,Q3,"Who is the author of the book ""Vicious Circle (novel)""?",Wilbur Smith,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.23265472054481506
P1,author,19810,single,Q3,"Who is the author of the book ""On Parole (novel)""?",Akira Yoshimura,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.33818185329437256
P1,author,19810,single,Q3,"Who is the author of the book ""Tatja Grimm's World""?",Vernor Vinge,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.16666666666666663,0.0,0.0,0.0,0.13355083763599396
P1,author,19810,single,Q3,"Who is the author of the book ""The Annotated Hobbit""?",J. R. R. Tolkien,John Ronald Reuel Tolkien,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.52,0.16666666666666666,0.25,0.08034284189446518,0.7976166009902954
P1,author,19810,single,Q3,"Who is the author of the book ""Momo (novel)""?",Michael Ende,Michael Ende,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q3,"Who is the author of the book ""A Monkey in Winter""?",Antoine Blondin,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1333333333333333,0.0,0.0,0.0,0.12788698077201843
P1,author,19810,single,Q3,"Who is the author of the book ""Azerbaijani Soviet Encyclopedia""?",Rasul Rza,Unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.2222222222222222,0.0,0.0,0.0,0.1709575653076172
P1,author,19810,single,Q3,"Who is the author of the book ""HHhH""?",Laurent Binet,H.P. Lovecraft,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.09304311871528625
P1,author,19810,single,Q3,"Who is the author of the book ""Souls in Metal""?",Mike Ashley (writer),unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.15000000000000002,0.0,0.0,0.0,0.1609341949224472
P1,author,19810,single,Q3,"Who is the author of the book ""The Women of the Cousins' War""?",Philippa Gregory,Elizabeth Kostova,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.3997041881084442
P1,author,19810,single,Q3,"Who is the author of the book ""Blues People""?",Amiri Baraka,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2629188299179077
P1,author,19810,single,Q3,"Who is the author of the book ""Alice (Hermann book)""?",Judith Hermann,Lewis Carroll,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.47011637687683105
P1,author,19810,single,Q3,"Who is the author of the book ""Mohn und Gedächtnis""?",Paul Celan,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09999999999999998,0.0,0.0,0.0,0.15466102957725525
P1,author,19810,single,Q3,"Who is the author of the book ""Fuzzy Nation""?",John Scalzi,David Brin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3509281575679779
P1,author,19810,single,Q3,"Who is the author of the book ""Illustrations of the Family of the Psittacidae, or Parrots""?",Edward Lear,John James Audubon,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.22889992594718933
P1,author,19810,single,Q3,"Who is the author of the book ""In the Winter Dark""?",Tim Winton,T. Kingfisher,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.22072787582874298
P1,author,19810,single,Q3,"Who is the author of the book ""Gladiator: Fight for Freedom""?",Simon Scarrow,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.15384615384615385,0.0,0.0,0.0,0.17870917916297913
P1,author,19810,single,Q3,"Who is the author of the book ""Modern Baptists""?",James Wilcox,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.12337496876716614
P1,author,19810,single,Q3,"Who is the author of the book ""A Modern Chronicle""?",Winston Churchill (novelist),unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1785714285714286,0.0,0.0,0.0,0.029558496549725533
P1,author,19810,single,Q3,"Who is the author of the book ""Mayhem on Bear Creek""?",Robert E. Howard,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0625,0.0,0.0,0.0,0.09841503202915192
P1,author,19810,single,Q3,"Who is the author of the book ""The Ordeal of Richard Feverel""?",George Meredith,Robert E. Howard,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.31764644384384155
P1,author,19810,single,Q3,"Who is the author of the book ""Tip and Trade""?",Mark Coakley,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.14128555357456207
P1,author,19810,single,Q3,"Who is the author of the book ""The Depths of Time""?",Roger MacBride Allen,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09999999999999998,0.0,0.0,0.0,0.1093948632478714
P1,author,19810,single,Q3,"Who is the author of the book ""Dear Life""?",Alice Munro,A.J. Finn,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2727272727272727,0.0,0.0,0.0,0.32314640283584595
P1,author,19810,single,Q3,"Who is the author of the book ""The Siege (Forgotten Realms novel)""?",Troy Denning,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.24175840616226196
P1,author,19810,single,Q3,"Who is the author of the book ""Sacred Country""?",Rose Tremain,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.30086857080459595
P1,author,19810,single,Q3,"Who is the author of the book ""The Great Ghost Rescue""?",Eva Ibbotson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0,0.0,0.0,0.0,0.16550207138061523
P1,author,19810,single,Q3,"Who is the author of the book ""Diwan-e-Ghalib""?",Ghalib,Ghalib,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.1778279410038923,1.0
P1,author,19810,single,Q3,"Who is the author of the book ""Moving Day (book)""?",Ralph Fletcher,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.13071660697460175
P1,author,19810,single,Q3,"Who is the author of the book ""Gekashitsu""?",Kyōka Izumi,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09090909090909094,0.0,0.0,0.0,0.17905692756175995
P1,author,19810,single,Q3,"Who is the author of the book ""We the Animals""?",Justin Torres,Justin Torres,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q3,"Who is the author of the book ""A Very Private Gentleman""?",Martin Booth,John Grisham,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.3129076361656189
P1,author,19810,single,Q3,"Who is the author of the book ""The Croquet Player""?",H. G. Wells,David Baldacci,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.30804479122161865
P1,author,19810,single,Q3,"Who is the author of the book ""The Slow Regard of Silent Things""?",Patrick Rothfuss,Laura Purcell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.24849329888820648
P1,author,19810,single,Q3,"Who is the author of the book ""The Torch (novel)""?",Jack Bechdolt,John Scalzi,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.3033466041088104
P1,author,19810,single,Q3,"Who is the author of the book ""I Am Albert Einstein""?",Brad Meltzer,David Kaiser,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.43117380142211914
P1,author,19810,single,Q3,"Who is the author of the book ""Miranda of the Balcony""?",A. E. W. Mason,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0,0.0,0.0,0.0,0.1523108333349228
P1,author,19810,single,Q3,"Who is the author of the book ""Oceana Fine""?",Tom Flood,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0,0.0,0.0,0.0,0.12584716081619263
P1,author,19810,single,Q3,"Who is the author of the book ""The Lying Days""?",Nadine Gordimer,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.19999999999999996,0.0,0.0,0.0,0.14365531504154205
P1,author,19810,single,Q3,"Who is the author of the book ""Evermeet: Island of Elves""?",Elaine Cunningham,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.11764705882352944,0.0,0.0,0.0,0.17358356714248657
P1,author,19810,single,Q3,"Who is the author of the book ""With Kitchener in the Soudan""?",G. A. Henty,John Keegan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.27625447511672974
P1,author,19810,single,Q3,"Who is the author of the book ""Three Hundred Years Hence""?",Mary Griffith,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.07692307692307687,0.0,0.0,0.0,0.11387448012828827
P1,author,19810,single,Q3,"Who is the author of the book ""Black Beauty""?",Anna Sewell,Anna Sewell,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q3,"Who is the author of the book ""Glass Soup""?",Jonathan Carroll,Margaret Atwood,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.28565722703933716
P1,author,19810,single,Q3,"Who is the author of the book ""William's Crowded Hours""?",Richmal Crompton,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0625,0.0,0.0,0.0,0.20623326301574707
P1,author,19810,single,Q3,"Who is the author of the book ""Berlin: The Downfall 1945""?",Antony Beevor,Robert Harris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.2625778615474701
P1,author,19810,single,Q3,"Who is the author of the book ""Domains of Darkover""?",Marion Zimmer Bradley,L. Sprague de Camp,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09523809523809523,0.0,0.0,0.0,0.17321103811264038
P1,author,19810,single,Q3,"Who is the author of the book ""Enemies, A Love Story""?",Isaac Bashevis Singer,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.16862864792346954
P1,author,19810,single,Q3,"Who is the author of the book ""Enter Wildthyme""?",Paul Magrs,Johnathan Maberry,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.3624080419540405
P1,author,19810,single,Q3,"Who is the author of the book ""Venus on the Half-Shell and Others""?",Philip José Farmer,Unknown,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.17016974091529846
P1,author,19810,single,Q3,"Who is the author of the book ""The Settlers in Canada""?",Frederick Marryat,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05882352941176472,0.0,0.0,0.0,0.1147395446896553
P1,author,19810,single,Q3,"Who is the author of the book ""The Universe Maker""?",A. E. van Vogt,David Brin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2294105738401413
P1,author,19810,single,Q3,"Who is the author of the book ""Gog (novel)""?",Giovanni Papini,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2037900686264038
P1,author,19810,single,Q3,"Who is the author of the book ""The Orchids of the Philippines""?",Jim Cootes,A.L.  K.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.0942908525466919
P1,author,19810,single,Q3,"Who is the author of the book ""The Loneliness of the Long Distance Runner (collection)""?",Alan Sillitoe,John Davies,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.46137991547584534
P1,author,19810,single,Q3,"Who is the author of the book ""My Dagestan""?",Rasul Gamzatov,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1428571428571429,0.0,0.0,0.0,0.15718603134155273
